,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
fsaA,-0.628325334010981,0.584261202739208,-0.690250618380846,0.575371584114382,-0.628325334010981,0.584261202739208,0.772094423056735
fsaB,-1.17711572865425,0.570539437841266,-1.02997623363197,0.605639974624143,-1.02997623363197,0.605639974624143,0.786022580812618
fsr,1.4118209282572,0.169474155960665,1.36320740858898,0.0861247453256109,1.4118209282572,0.169474155960665,0.361297000047969
ftnA,-1.23066310486493,0.181135973756965,-1.25505962263365,0.173903669489334,-1.23066310486493,0.181135973756965,0.375235232761756
ftnB,1.64366257790535,0.183600275455606,1.95328560187294,0.108795712282941,1.64366257790535,0.183600275455606,0.378687337375614
ftsA,0.53110076258131,0.463649420062151,0.523009457573282,0.461440036548196,0.53110076258131,0.463649420062151,0.681842360010272
ftsB,1.48467035844961,0.130710455520356,1.41624143415294,0.180399860482215,1.41624143415294,0.180399860482215,0.374390216129756
ftsE,1.14644537605154,0.114023435861199,1.15051533594379,0.159510155633332,1.15051533594379,0.159510155633332,0.346458881834283
ftsH,1.35487119676525,0.0349529791695084,1.36772542862292,0.063721021958412,1.36772542862292,0.063721021958412,0.182800249869282
ftsI,-0.0493814789961924,0.933492660525274,-0.0662644161982597,0.912603351295319,-0.0493814789961924,0.933492660525274,0.972130216414184
ftsK,0.869454126245365,0.207989890379146,0.883739830770668,0.214190024198221,0.883739830770668,0.214190024198221,0.422290332022179
ftsL,-1.19739134644988,0.208866161289053,-1.20692224003642,0.164306087012442,-1.19739134644988,0.208866161289053,0.415049259241389
ftsN,-0.358291777587688,0.619869418734027,-0.381456638965677,0.573050553757588,-0.358291777587688,0.619869418734027,0.797541523399954
ftsP,0.0525156302978971,0.920653862206788,0.0254570141833517,0.957797950968201,0.0254570141833517,0.957797950968201,0.981074952319875
ftsQ,0.0999328224732032,0.88691817974587,0.0897226126862725,0.915759061469885,0.0897226126862725,0.915759061469885,0.964839358270867
ftsW,1.79628893183573,0.113580254990274,1.68824577623735,0.0806770628645344,1.79628893183573,0.113580254990274,0.27635800699993
ftsX,0.710785348676738,0.327170060547879,0.716501631441137,0.355397376601381,0.716501631441137,0.355397376601381,0.579411531694672
ftsY,-0.0741047968952389,0.920210364518471,-0.0747053981650163,0.901700657697637,-0.0741047968952389,0.920210364518471,0.9668129688585
ftsZ,0.881475162860868,0.216374232022134,0.869340962567736,0.192324471785179,0.881475162860868,0.216374232022134,0.425137841325365
fucA,0.671210672862017,0.754235576609943,2.08069105729133,0.265184498153352,0.671210672862017,0.754235576609943,0.886221293930818
fucI,3.00038821249672,0.000653238042508437,3.00103129675101,0.000440405983958995,3.00038821249672,0.000653238042508437,0.00613860609104891
fucK,2.18418387454197,0.0928167511634508,2.13028690520447,0.0324870536141315,2.18418387454197,0.0928167511634508,0.240379248666709
fucO,4.64773727433211,1.71929970604591e-05,4.65889525560807,3.05227602441116e-06,4.64773727433211,1.71929970604591e-05,0.00039289905782481
fucP,1.95399179765733,0.153573091612233,2.05917143954791,0.0696823777173021,1.95399179765733,0.153573091612233,0.338264498611391
fucR,1.45943110430755,0.0924804530567847,1.44666762496663,0.119761493986947,1.44666762496663,0.119761493986947,0.285863934015135
fucU,0.944364817409266,0.386488242733391,0.872998761016802,0.478499403154764,0.872998761016802,0.478499403154764,0.69583775931505
fumA,-0.359775121879355,0.631778199482131,-0.35260694439993,0.628191421501451,-0.359775121879355,0.631778199482131,0.806731407230915
fumB,1.0253566390259,0.319380838630443,0.986227372034437,0.228496073297434,1.0253566390259,0.319380838630443,0.540407965070106
fumC,-2.13952329205312,0.0154760189234426,-2.14172334149795,0.019814047860708,-2.14172334149795,0.019814047860708,0.0793746020874179
fur,-2.86699763214736,0.000232914736333022,-2.88440334926801,0.000389639834416879,-2.88440334926801,0.000389639834416879,0.00410243825660913
fusA,-0.10668197597347,0.86542306676979,-0.1126879833121,0.865051049668586,-0.10668197597347,0.86542306676979,0.944823988748126
fxsA,-3.20107773683864,0.00496865880343583,-3.23825692902383,0.00597164350060342,-3.23825692902383,0.00597164350060342,0.0334210955689814
gabD,-2.27140593527853,0.00630619923280995,-2.25098917615346,0.0112863294654811,-2.25098917615346,0.0112863294654811,0.0530299265305666
gabP,-1.9126474952526,0.144358801777619,-1.83204127597357,0.223201059127085,-1.83204127597357,0.223201059127085,0.433008921013129
gabT,-2.60102188940614,0.00047237735533767,-2.57779384577798,0.00184636266224699,-2.57779384577798,0.00184636266224699,0.0137774965260805
gadA,-6.07210292222881,2.50311628418622e-08,-5.89613678348493,0.00180009245954689,-5.89613678348493,0.00180009245954689,0.0134822567454331
gadB,-0.0873480739724171,0.915455977314171,-4.73415272295833,0.00826028754002503,-0.0873480739724171,0.915455977314171,0.964839358270867
gadC,-3.00506034808068,0.000129904108995997,-2.95355095875568,0.0048063282578549,-2.95355095875568,0.0048063282578549,0.0282617722998427
gadE,-4.96149611092985,2.56096107690748e-08,-4.89749359138215,1.39405963518282e-05,-4.89749359138215,1.39405963518282e-05,0.000343982076853086
gadW,-3.54979094115377,0.000520865161761487,-3.529288606252,0.000747189404956339,-3.529288606252,0.000747189404956339,0.00676845897913152
gadX,-4.3808253302542,8.38010572511257e-06,-4.39757837092273,1.1870457578275e-05,-4.39757837092273,1.1870457578275e-05,0.000300270316854228
galE,0.0806467246279361,0.865595620460289,0.0834495239771353,0.933093733126958,0.0834495239771353,0.933093733126958,0.972002847613734
galF,-2.11408967148511,0.00257095177388923,-2.11351888315865,0.00276253453187344,-2.11351888315865,0.00276253453187344,0.0184566675867026
galK,-1.303262071312,0.179138038292134,-1.33729611179463,0.167734678573977,-1.303262071312,0.179138038292134,0.373332747052644
galM,0.307213308940638,0.655623853397547,0.283699174843152,0.732924413360365,0.283699174843152,0.732924413360365,0.870569456688724
galP,3.19489218490364,0.00746832078935608,3.11602896018709,0.00215710956316697,3.19489218490364,0.00746832078935608,0.0396372228265745
galR,-0.381394154399468,0.611182479142277,-0.394007653259069,0.580128752730505,-0.381394154399468,0.611182479142277,0.791086474041303
galS,2.91572652768606,0.00965033910458616,2.78439839923347,0.0143116580932963,2.78439839923347,0.0143116580932963,0.063576094626285
galT,1.02678583911801,0.31288241573007,0.988747793294992,0.393864078380138,0.988747793294992,0.393864078380138,0.618555768545457
galU,-0.972073252607213,0.175504596961762,-0.999917374745221,0.180114965229185,-0.999917374745221,0.180114965229185,0.374378496202472
gapA,-2.4170573352438,0.000722556305244349,-2.42362257068053,0.000628281448707493,-2.4170573352438,0.000722556305244349,0.00663498050158167
gapC,-3.82057426042198,1.88934906078275e-06,-3.81744991676949,2.14832533201037e-06,-3.81744991676949,2.14832533201037e-06,7.448762487367e-05
garD,0.785673910502454,0.355472436386261,0.768857018636616,0.401991528162245,0.768857018636616,0.401991528162245,0.627402127047151
garK,0.11311497077633,0.90512010504856,0.11261539981988,0.897243769424527,0.11311497077633,0.90512010504856,0.961033015444907
garL,-0.866618438129841,0.618415317285653,-0.855991631378458,0.61302854243425,-0.866618438129841,0.618415317285653,0.796690072428859
garP,-1.8909870501391,0.234037793425853,-1.14313453516041,0.337250931866575,-1.14313453516041,0.337250931866575,0.560042629218565
garR,-2.60187680081767,0.0251284430684551,-2.62831764667278,0.0224303776709601,-2.60187680081767,0.0251284430684551,0.094110328446807
gatA,-0.82483711937574,0.386974004313198,-0.832845114166822,0.402614018408965,-0.832845114166822,0.402614018408965,0.62764092327165
gatB,-1.02616782931987,0.283390287498819,-1.06120289718625,0.266440590928476,-1.02616782931987,0.283390287498819,0.50099212059774
gatC,0.366257192953118,0.599868175414231,0.340485955042528,0.666203999454294,0.340485955042528,0.666203999454294,0.828275884329265
gatD,0.311407524355324,0.655296255343224,0.287896975302764,0.771880645809483,0.287896975302764,0.771880645809483,0.895960738079579
gatR-1,-1.43811498166933,0.150315434945085,-1.51299603840346,0.0811749510406461,-1.43811498166933,0.150315434945085,0.332546028244848
gatR-2,0.23781204327156,0.864051127189413,0.216158133879207,0.761651235479549,0.23781204327156,0.864051127189413,0.944655649171669
gatY,-1.68966566080915,0.018855995196471,-1.70988655637848,0.0251605471629992,-1.70988655637848,0.0251605471629992,0.094110328446807
gatZ,-1.52177519365938,0.0316204971594519,-1.5102099482761,0.0415280861874719,-1.5102099482761,0.0415280861874719,0.136570697175807
gcd,-3.54624190103453,5.4475043942034e-06,-3.53334112787001,8.93075359287523e-06,-3.53334112787001,8.93075359287523e-06,0.000233243447730806
gcl,0,0.994593119553032,0.067079016289032,0.970060344400868,0,0.994593119553032,0.997302793580286
gcvA,-1.93208757113108,0.0195716687801673,-1.96666100916159,0.00806395035293012,-1.93208757113108,0.0195716687801673,0.0787960478817145
gcvH,-0.608012154347989,0.422210367247488,-0.616820974424078,0.427002134041144,-0.616820974424078,0.427002134041144,0.650038827824936
gcvP,1.45510552950572,0.0503180450465145,1.42327364741295,0.0714351876090135,1.42327364741295,0.0714351876090135,0.199245717450383
gcvR,1.79071612839357,0.0223856999423697,1.78643511832131,0.0296665109588194,1.78643511832131,0.0296665109588194,0.107299964210751
gcvT,1.73961713388261,0.0154144936796905,1.72199391349008,0.0212058236227381,1.72199391349008,0.0212058236227381,0.0837817510910145
gdhA,1.7369507934064,0.0283811331594912,1.7080015677487,0.0402955083538089,1.7080015677487,0.0402955083538089,0.13394093768514
gfcA,-0.21531514057466,0.930412384638509,0.528027163151274,0.635531389157328,-0.21531514057466,0.930412384638509,0.971423231934321
gfcB,0.825217713066536,0.751340642041892,5.02426339000473,0.00117082377829242,0.825217713066536,0.751340642041892,0.884836369522933
gfcC,3.91533584553972,0.0215126061887525,3.8765622112475,0.000275500336288561,3.91533584553972,0.0215126061887525,0.0845783989160924
gfcD,0.960982595146053,0.48027740705949,0.888505176610173,0.310286287991315,0.960982595146053,0.48027740705949,0.6966255685744
gfcE,-0.855831562838397,0.462742983434697,-0.41798561398147,0.637508808582985,-0.41798561398147,0.637508808582985,0.810129677131363
ggt,-1.29036559762418,0.262023779145422,-1.24783128007544,0.364818508555304,-1.24783128007544,0.364818508555304,0.590462793323715
ghrA,1.68789677097929,0.0377294564206737,1.65798333361246,0.0425360876218604,1.65798333361246,0.0425360876218604,0.138863753583703
ghrB,-0.11022250733898,0.880495525850246,-0.141782140352404,0.848902007596252,-0.11022250733898,0.880495525850246,0.948884207771662
glcA,0.344630263163722,0.80370024197338,0.337694740223665,0.75104449311194,0.344630263163722,0.80370024197338,0.913130613903089
glcB,0.129413852928132,0.866386608676223,0.125409823586023,0.871254273889084,0.125409823586023,0.871254273889084,0.946309665023466
glcC,2.28763781424951,0.00358099407278899,2.29416515651288,0.0072571727564412,2.29416515651288,0.0072571727564412,0.0389217684407536
glcD,2.16869169601713,0.0993237618470657,1.25046323121043,0.363150776514983,1.25046323121043,0.363150776514983,0.588023670225383
glcE,-1.01173970493559,0.230084842239402,-1.01004116764677,0.231507966357524,-1.01004116764677,0.231507966357524,0.442109579394211
glcF,1.82707893495907,0.155684129279302,1.5515631651073,0.178367846701094,1.5515631651073,0.178367846701094,0.372672976328207
glcG,0.541372648363772,0.644471469812023,0.492108139272339,0.626373485426132,0.541372648363772,0.644471469812023,0.815370950482528
gldA,-1.02167929046409,0.3378519763853,-0.942789377636156,0.409350280973372,-0.942789377636156,0.409350280973372,0.633964894137428
glf,-2.42276072992106,0.0068722437538758,-2.46769418561147,0.00502361132370341,-2.42276072992106,0.0068722437538758,0.0371507585726995
glgA,3.3248159790495,7.7559361682389e-06,3.3106668022016,0.00013445677929378,3.3106668022016,0.00013445677929378,0.00185200399424515
glgB,1.09627918727686,0.145307998113547,1.07773001949754,0.142407127553584,1.09627918727686,0.145307998113547,0.32663523824418
glgC,1.57476525902513,0.0375647788142365,1.58571877478153,0.031736615094995,1.57476525902513,0.0375647788142365,0.127176380800386
glgP,-0.775128129765177,0.294004445334683,-0.772150064804062,0.288819788770868,-0.775128129765177,0.294004445334683,0.514347924809088
glgS,-4.48474609940659,3.1630080153958e-07,-4.45239605603373,7.51870698195847e-07,-4.45239605603373,7.51870698195847e-07,3.37221283806668e-05
glgX,1.07441330532141,0.184845776998889,1.04803270547038,0.170881822081065,1.07441330532141,0.184845776998889,0.38008676640569
glk,0.0513411158846022,0.899386481658924,0.0533431152697323,0.944554503817253,0.0533431152697323,0.944554503817253,0.977313384281997
glmM,-1.77839806070042,0.0209755386569377,-1.78127127157593,0.0191619729717727,-1.77839806070042,0.0209755386569377,0.0830830823657037
glmS,-2.25419747066065,0.00211781806212107,-2.24430531865608,0.00290618880326441,-2.24430531865608,0.00290618880326441,0.0192248213268577
glmU,-1.54486014095855,0.0276551971055538,-1.55144288518725,0.0293166868261293,-1.55144288518725,0.0293166868261293,0.106325772309316
glnA,0.410068223095022,0.552977167960066,0.390444950392332,0.59580714370354,0.390444950392332,0.59580714370354,0.779332179557904
glnB,-3.87944374277892,1.10059612046219e-05,-3.88454053155462,1.8362938054404e-05,-3.88454053155462,1.8362938054404e-05,0.000410309649193405
glnD,2.503797664728,0.00575213776056033,2.47250956691189,0.00118359875967903,2.503797664728,0.00575213776056033,0.0325846451732023
glnE,0.0825051391447458,0.876504926783973,0.0789015341330361,0.913041108552683,0.0789015341330361,0.913041108552683,0.964605027212738
glnG,-2.04625806480475,0.0168699388330483,-2.05111466189249,0.0230944397208069,-2.05111466189249,0.0230944397208069,0.0883148389684102
glnH,-1.90430300373938,0.0128119548141475,-1.91238679410427,0.01815259156341,-1.91238679410427,0.01815259156341,0.0752677559464278
glnL,0.050915376750357,0.936552211132689,0.0525169795173293,0.942708153220433,0.0525169795173293,0.942708153220433,0.976307703189234
glnP,1.02260903225952,0.362417617054737,0.981471032168336,0.331145945018573,1.02260903225952,0.362417617054737,0.58730717518023
glnQ,2.93927108967075,0.000395200408798457,2.92012560810841,0.000565876374186058,2.92012560810841,0.000565876374186058,0.00544486788750317
glnS,-0.2284627384308,0.76214708358365,-0.216427286594381,0.750684650956873,-0.2284627384308,0.76214708358365,0.891610113488493
gloA,-3.23405469109632,1.72425975620089e-05,-3.25327517577526,2.62944810856717e-05,-3.25327517577526,2.62944810856717e-05,0.000526151258341151
gloB,-3.10206982517371,0.000555084367306775,-3.10375259158402,0.000621000897269857,-3.10375259158402,0.000621000897269857,0.0058870908231503
glpA,3.60496741864217,2.75152584130132e-05,3.57606379752677,0.0001467129962078,3.57606379752677,0.0001467129962078,0.00196039757723512
glpB,1.62088574707381,0.104626084315661,1.54431113268995,0.143736669361287,1.54431113268995,0.143736669361287,0.324780272006234
glpC,2.9446399127893,0.00492971314873028,2.8843416775418,0.0150565490327809,2.8843416775418,0.0150565490327809,0.0656805208349727
glpD,-2.74768045424543,0.000170392578842194,-2.75225582427474,0.000257053156556878,-2.75225582427474,0.000257053156556878,0.00297088447032116
glpE,-0.801771543760761,0.350630063247441,-0.846927017897685,0.24910954241426,-0.801771543760761,0.350630063247441,0.574667528272701
glpF,-0.580607772297531,0.496473687365934,-0.622250778801638,0.432833045947661,-0.580607772297531,0.496473687365934,0.709810423903021
glpG,-0.532769342330653,0.497470039599843,-0.589807272890554,0.408737941374388,-0.532769342330653,0.497470039599843,0.710772468657396
glpK,0.216239571971013,0.738499186579993,0.199019412410982,0.797224914437251,0.199019412410982,0.797224914437251,0.909627973295496
glpQ,2.26379868412677,0.0136421902203364,2.24237438170781,0.0127391882913924,2.26379868412677,0.0136421902203364,0.0612622750649141
glpR,-0.307510651643776,0.703955358012394,-0.326985245206678,0.634782347300191,-0.307510651643776,0.703955358012394,0.85511977640124
glpT,2.43196232514433,0.0156522441444774,2.38727270215423,0.00547769242413714,2.43196232514433,0.0156522441444774,0.067546487069837
glpX,-2.62461463546914,0.000898455472455349,-2.64317935596794,0.000809329793136144,-2.62461463546914,0.000898455472455349,0.00782161885328012
glrK,1.28433017238716,0.158718538630955,1.27302031149967,0.101177692608655,1.28433017238716,0.158718538630955,0.345810380484129
glrR,1.42664514575408,0.132723660668731,1.39535028054026,0.122227830122307,1.42664514575408,0.132723660668731,0.307241561342057
gltA,0.152938956548739,0.78281101654383,0.159945952744716,0.854114752962786,0.159945952744716,0.854114752962786,0.94038913852455
gltB,4.30704024756934,4.44881690375296e-07,4.26615378958096,7.41320951739758e-08,4.30704024756934,4.44881690375296e-07,2.20902982554252e-05
gltD,3.32026716552335,0.00362688578298767,3.61176393062734,1.97142983160448e-05,3.32026716552335,0.00362688578298767,0.0230084142258303
gltF,-0.171307775998891,0.972524740919188,0.530212588718438,0.628115226868711,-0.171307775998891,0.972524740919188,0.987751138378024
gltI,2.35429305080756,0.000477372909313309,2.3598277567229,0.00146080744555832,2.3598277567229,0.00146080744555832,0.0114753272383507
gltJ,6.68575695373309,0.000276282486047101,7.53859834562601,5.82180243514466e-12,6.68575695373309,0.000276282486047101,0.00311262789602644
gltK,5.26528671036782,0.0137249371500898,6.60096391955294,4.05386625460499e-09,5.26528671036782,0.0137249371500898,0.0615403536428777
gltL,4.0023373716626,0.000168338789439734,3.95932573115999,2.30208684999829e-05,4.0023373716626,0.000168338789439734,0.00215623761505289
gltP,0.0957367301129182,0.880792761576532,0.0622228836802057,0.920202707465448,0.0622228836802057,0.920202707465448,0.9668129688585
gltS,1.97894244253082,0.0272351972085466,1.95711820652885,0.0174465908557925,1.97894244253082,0.0272351972085466,0.100587661315679
gltX,-1.65926407575934,0.0165428005879062,-1.66574209248171,0.0184865766590886,-1.66574209248171,0.0184865766590886,0.0764948676161055
gluQ,-0.393752803881197,0.603907012563126,-0.42648128379035,0.528612077451084,-0.393752803881197,0.603907012563126,0.78460835123362
glvC,-0.140369236643074,0.858529779861768,-0.111540404609082,0.891954568502899,-0.111540404609082,0.891954568502899,0.956158925380534
glvG,1.30623400726623,0.173833135162335,1.35549441090254,0.152685148949797,1.30623400726623,0.173833135162335,0.366818924251265
glxK,1.19914339138375,0.539105351524284,1.74878151694461,0.154722116350765,1.19914339138375,0.539105351524284,0.742053978039244
glxR,1.87957790081364,0.354581988793026,2.54262431420682,0.0942787103672145,1.87957790081364,0.354581988793026,0.579256197776422
glyA,0.049320957020643,0.930922603079532,0.025861678605696,0.954488931001953,0.025861678605696,0.954488931001953,0.981074952319875
glyQ,-2.2039831361532,0.00236536072647522,-2.20538317410081,0.00203758794816511,-2.2039831361532,0.00236536072647522,0.016631959513782
glyS,-1.53451657158412,0.0387745433412306,-1.52294437374857,0.0300657859856812,-1.53451657158412,0.0387745433412306,0.130818301724177
gmd,0.958988787090284,0.506237712856427,0.905871943276707,0.388656887672602,0.958988787090284,0.506237712856427,0.718524667058147
gmhB,2.82412271665274,0.000312458340668888,2.80470909201871,0.0014889451731148,2.80470909201871,0.0014889451731148,0.0116282281286752
gmk,-1.47560656543534,0.0445101286275221,-1.49130879194334,0.0474841951116345,-1.49130879194334,0.0474841951116345,0.149437740797335
gmr,-0.761253632018795,0.303836372102356,-0.756083049279614,0.310874737830623,-0.756083049279614,0.310874737830623,0.530929170086949
gnd,-0.393225154075882,0.628479866441093,-0.392235394463938,0.625820097485198,-0.393225154075882,0.628479866441093,0.804502235145155
gnsA,-1.28385768348283,0.15852967444714,-1.29960930916102,0.145945728700824,-1.28385768348283,0.15852967444714,0.345586097900487
gnsB,-1.60983301639755,0.111870611026514,-1.65547279100619,0.105096667045567,-1.60983301639755,0.111870611026514,0.273050988082772
gntK,2.70322986733457,0.0261385816882742,2.66948473742505,0.0355872458984666,2.66948473742505,0.0355872458984666,0.122126197102076
gntP,0.442789852431645,0.63060291904299,0.433981049592713,0.658675293126828,0.433981049592713,0.658675293126828,0.824266343794681
gntR,-2.70374750155712,0.000340966907831681,-2.70651553628501,0.000257601766649258,-2.70374750155712,0.000340966907831681,0.00363119913590159
gntT,5.87254363572113,3.75063549293154e-05,5.85713532534187,1.68472593778636e-09,5.87254363572113,3.75063549293154e-05,0.000708218589322566
gntU,2.12632005622681,0.0739532654771904,2.10405232088291,0.0245130950453622,2.12632005622681,0.0739532654771904,0.203877440043754
gntX,3.36071672255811,0.0560222389400776,3.36299424548985,0.00152860976809086,3.36071672255811,0.0560222389400776,0.167701551057937
gor,0.0232395877272484,0.964219225975078,0.0236399881163853,0.971832027569365,0.0236399881163853,0.971832027569365,0.987296896914369
gph,-0.0988659734318773,0.88309947121583,-0.142754598670032,0.850321333224998,-0.0988659734318773,0.88309947121583,0.950194241099537
gpmA,-1.72358995560318,0.0316728034683228,-1.72358991019848,0.0325512110083288,-1.72358991019848,0.0325512110083288,0.114441407933128
gpmM,-1.15551177139191,0.124346690609916,-1.16776328437297,0.130789720177456,-1.16776328437297,0.130789720177456,0.305125437676175
gpp,1.01461543386514,0.178671163778235,0.976567135156434,0.177618365962861,1.01461543386514,0.178671163778235,0.37307995672793
gpr,-1.91189974340096,0.0280435142761954,-1.91079169388957,0.0437858469126797,-1.91079169388957,0.0437858469126797,0.14179281504251
gpsA,-2.63000214231838,0.000298491473464248,-2.62679021578372,0.000405805454511826,-2.62679021578372,0.000405805454511826,0.00422836667887711
gpt,-2.31915919285688,0.00743967066389933,-2.33686872271825,0.00800661790160185,-2.33686872271825,0.00800661790160185,0.0417821327570063
greA,-1.94235726735175,0.0128235055998909,-1.95597090818669,0.0150101810600108,-1.95597090818669,0.0150101810600108,0.0655493466051718
greB,-0.465404793151436,0.662703044158469,-0.476415770494047,0.622021518888858,-0.465404793151436,0.662703044158469,0.826516074715283
groL,-1.46068996887612,0.0947326936998322,-1.45195543561879,0.080500413633819,-1.46068996887612,0.0947326936998322,0.243615661164147
groS,-0.807576369996402,0.382397837714598,-0.812381163690683,0.380501957686969,-0.807576369996402,0.382397837714598,0.610076994560934
grpE,0.463582258492751,0.55118742758422,0.463582264425133,0.535244349838194,0.463582258492751,0.55118742758422,0.750465752790702
grxA,-1.99956201648146,0.0423125247661657,-2.01717964790603,0.0532933056693332,-2.01717964790603,0.0532933056693332,0.161770321058157
grxB,-2.65515628207768,0.000172949331683571,-2.65333521204955,0.000341271326049429,-2.65333521204955,0.000341271326049429,0.00363119913590159
grxC,-2.3244765265692,0.00396376467226321,-2.33432958469577,0.00652578678708788,-2.33432958469577,0.00652578678708788,0.0355646537366768
grxD,-3.51043406674121,3.49991985928075e-06,-3.51900486237626,6.57046876644571e-06,-3.51900486237626,6.57046876644571e-06,0.000181002913552361
gshA,1.24337122548843,0.0696997406886205,1.25338120213004,0.100311958558182,1.25338120213004,0.100311958558182,0.253200749055661
gshB,3.6545142516796,7.23595012581434e-06,3.63169137875361,0.000102840867098724,3.63169137875361,0.000102840867098724,0.001560852707438
gsiA,2.65907142145972,0.00188874538297443,2.66483294714898,0.00174398133445964,2.65907142145972,0.00188874538297443,0.0139961022765106
gsiB,3.44433448807127,0.00014868458245846,3.44456149197302,9.12589218030185e-05,3.44433448807127,0.00014868458245846,0.00197362835197335
gsiC,3.72591416654696,0.00131099156368477,3.7407290471307,0.000309920110612158,3.72591416654696,0.00131099156368477,0.0104619207721034
gsiD,3.68997749416541,0.0496671113262785,4.16959459109126,0.000139697126733214,3.68997749416541,0.0496671113262785,0.153733959022322
gsk,-2.759162301055,0.000401839028186683,-2.78323930897199,0.000176573460069942,-2.759162301055,0.000401839028186683,0.00420884523793448
gspA,2.7126949507892,0.0806609619957404,2.69577184639788,0.00229313872812416,2.7126949507892,0.0806609619957404,0.21816973042829
gspB,3.76305098796243,0.187905059792983,-1.26796437001721,0.77977753408938,-1.26796437001721,0.77977753408938,0.899158612989531
gspC,-1.23471551113913,0.55361667205826,0.385406567414392,0.764961515601948,0.385406567414392,0.764961515601948,0.89334355858044
gspD,-1.01736647143879,0.540613919190942,-1.08296751339412,0.281773749834173,-1.01736647143879,0.540613919190942,0.743066932093074
gspE,-0.608133852888749,0.593207098953228,-0.595192424285184,0.581115331432943,-0.608133852888749,0.593207098953228,0.778173174164998
gspF,1.07037401644043,0.603623704742213,1.11153594820342,0.309310817001144,1.07037401644043,0.603623704742213,0.78460835123362
gspG,0.825407111622994,0.83233226211774,5.26849815013087,0.0126823865273814,0.825407111622994,0.83233226211774,0.929046375496447
gspK,-2.59068643361608,0.142084528909566,-2.11062511412478,0.249418038597761,-2.11062511412478,0.249418038597761,0.463442941231508
gspL,3.7747344346767,0.0259039721624292,2.93433562197183,0.0351530546621596,2.93433562197183,0.0351530546621596,0.120842381069407
gspM,-1.55596347562783,0.482493140315328,0.146482330572425,0.9088045529764,0.146482330572425,0.9088045529764,0.962657864648691
gspO,2.04659875954018,0.355177412130499,2.3751778815533,0.0387161898360755,2.04659875954018,0.355177412130499,0.579287733815437
gss,1.24763339165885,0.0834729126405718,1.23045517946956,0.0860079505430566,1.23045517946956,0.0860079505430566,0.2277851484784
gstA,-3.15008848561847,0.000245836201247947,-3.11346866151507,0.000672132260477199,-3.11346866151507,0.000672132260477199,0.00627219478338584
gstB,-0.327323088931709,0.685394676648598,-0.327323090127892,0.686294667923061,-0.327323090127892,0.686294667923061,0.842832718896657
gtrA,-4.30208975511799,9.68300908554263e-05,-4.37839494712114,6.15049051804286e-06,-4.30208975511799,9.68300908554263e-05,0.00148645276878063
gtrB,-2.56180577283527,0.0110919441177405,-2.60040195471493,0.00502509232829373,-2.56180577283527,0.0110919441177405,0.0524227958185104
gtrS,-3.38644394184803,0.0106890038076227,-3.41574557616799,0.00526398211143967,-3.38644394184803,0.0106890038076227,0.0510584006107585
guaA,-2.2385272857022,0.00204099284628989,-2.25363410957327,0.00146970880621515,-2.2385272857022,0.00204099284628989,0.0146922634351811
guaB,-2.68390290524938,0.000334611196692125,-2.68477877420203,0.000191435620301035,-2.68390290524938,0.000334611196692125,0.00357927189653119
guaC,-0.340355294208624,0.663229129640395,-0.372142089132692,0.621287527297944,-0.340355294208624,0.663229129640395,0.826516074715283
guaD,1.5067858153168,0.263416058995493,1.44212117488772,0.278158910251047,1.44212117488772,0.278158910251047,0.494561176838512
gudD,1.66484386413867,0.0464051896301413,1.65426911074497,0.0273680944242776,1.66484386413867,0.0464051896301413,0.147542824262789
gudP,0.11111885550033,0.983628214410741,0.129337077097659,0.822586673699579,0.11111885550033,0.983628214410741,0.993010210431726
gudX,0.247022102961324,0.986591627386125,1.31381472697394,0.419203350624405,0.247022102961324,0.986591627386125,0.993681039196294
gutM,0,0.958303228603011,0.368504245321361,0.770894351874085,0,0.958303228603011,0.981074952319875
gutQ,4.48013887383127,1.7849512168682e-07,4.43915759716281,2.08223335678579e-08,4.48013887383127,1.7849512168682e-07,1.13953552289586e-05
gyrA,-0.445483814547043,0.534493356072956,-0.442228660359563,0.538663600285343,-0.442228660359563,0.538663600285343,0.741931190425025
gyrB,-0.743387731934016,0.280301231060943,-0.740298118713662,0.27942840808142,-0.743387731934016,0.280301231060943,0.497296670192815
hcaB,3.24536330724845,0.142528202548198,4.15323163688679,0.00060745430690365,3.24536330724845,0.142528202548198,0.323547674874706
hcaC,-0.534162329152323,0.690586643538633,0.454138600024283,0.713934842779734,0.454138600024283,0.713934842779734,0.860473240157702
hcaD,4.46146192122048,0.016589735955532,4.42804346663014,6.1848438276423e-05,4.46146192122048,0.016589735955532,0.0700366134798751
hcaE,2.09497215736084,0.0616914442644825,2.1230116598908,0.0192247332671623,2.09497215736084,0.0616914442644825,0.178377418283069
hcaF,-1.66189464102534,0.362063003833622,-1.21392624877702,0.488336448059572,-1.21392624877702,0.488336448059572,0.70330751341972
hcaR,0.896126558479144,0.311366958089998,0.903435143064912,0.338789032479184,0.903435143064912,0.338789032479184,0.561900820054135
hcaT,3.00158693205784,0.00428332197096677,2.99116664825564,0.000938549607629743,3.00158693205784,0.00428332197096677,0.0259841945207064
hchA,-5.20117320028355,7.38755736846385e-10,-5.18352329907341,2.07426240387035e-09,-5.18352329907341,2.07426240387035e-09,4.44243044873448e-07
